EmployeeID,Name,Age,Gender,Department,Designation,ExperienceYears,Skillset,Salary,ProductivityScore,JoiningDate,WorkLocation,EducationLevel,RemoteWorkEligible,PerformanceRating,LastPromotionYear,ManagerID
E03352,Amber Green,21.0,Male,Marketing,Executive,0.0,Marketing,30410.0,79.0,2017-06-03,Delhi,Master,No,4.0,2017.0,E04492
E05462,Rebecca Pineda,26.0,Male,HR,Senior,5.0,"Excel, Recruitment",62247.0,66.0,2015-03-03,Bangalore,Bachelor,No,4.0,2019.0,E08149
E03999,Lisa Davis,34.0,Male,IT,Junior,6.0,Python,39292.0,70.0,2022-01-02,Kolkata,Bachelor,Yes,4.0,2025.0,E03575
E09056,Henry Jackson,30.0,Male,Operations,Senior,9.0,Project Management,60577.0,67.0,2017-01-21,Mumbai,Master,No,4.0,2025.0,E02733
E09151,Lori Stevens,27.0,Male,IT,Executive,4.0,"Cloud Computing, Python",32439.0,66.0,2017-08-08,Bangalore,Bachelor,Yes,4.0,2017.0,E02418
E07449,Kaitlin Riley,31.0,Female,IT,Executive,3.0,"Cloud Computing, SQL",33594.0,75.0,2024-02-02,Bangalore,High School,No,4.0,2025.0,E07960
E00854,Courtney Huang,29.0,Male,Sales,Senior,8.0,Communication,57341.0,77.0,2014-04-20,Chennai,Master,No,4.0,2020.0,E03621
E00821,Timothy Landry,29.0,Male,Finance,Executive,2.0,Accounting,29625.0,52.0,2014-05-12,Pune,Master,No,3.0,2014.0,E02109
E03759,Tony Smith,41.0,Female,Marketing,Senior,8.0,Communication,61756.0,59.0,2018-08-20,Delhi,Master,Yes,3.0,2023.0,E01173
E06926,Jane Evans,29.0,Female,Operations,Executive,1.0,"Analytics, Project Management",30445.0,49.0,2022-02-12,Bangalore,Bachelor,No,3.0,2022.0,E05803
E04278,Kristine Moore,23.0,Male,IT,Executive,2.0,SQL,36706.0,79.0,2011-10-13,Mumbai,Bachelor,Yes,4.0,2011.0,E08875
E03289,Jessica Guerrero,42.0,Male,IT,Junior,0.0,"Java, Python, C++",34176.0,72.0,2015-07-08,Bangalore,Bachelor,Yes,4.0,2015.0,E03985
E03502,Amy Pena,31.0,Female,Operations,Executive,0.0,"Logistics, Analytics, Excel",31837.0,58.0,2011-05-21,Bangalore,Master,No,3.0,2011.0,E08748
E01394,Daniel Davis,27.0,Female,Sales,Executive,2.0,"CRM, Marketing, Negotiation",34158.0,61.0,2013-06-30,Noida,Bachelor,No,4.0,2013.0,E00335
E09495,Rachel Cummings,27.0,Male,Marketing,Junior,5.0,"Communication, Content Creation, Marketing",41802.0,55.0,2012-04-05,Chennai,Bachelor,No,3.0,2017.0,E02915
E06262,Sean Anderson,44.0,Female,IT,Manager,22.0,SQL,118259.0,84.0,2023-11-03,Chennai,Master,No,5.0,2025.0,
E07485,Samuel Carr,30.0,Female,IT,Executive,4.0,"Data Analysis, Python",40939.0,41.0,2020-03-26,Bangalore,Bachelor,No,3.0,2024.0,E03602
E07801,Chad Nguyen,37.0,Male,Operations,Lead,7.0,"Logistics, Excel",80451.0,73.0,2021-07-25,Delhi,Bachelor,No,4.0,2025.0,E05526
E02460,Jonathan Williams,23.0,Female,Sales,Executive,1.0,"Negotiation, CRM",29805.0,56.0,2017-03-06,Pune,Master,No,3.0,2017.0,E01453
E08261,Mr. Justin Sheppard Jr.,38.0,Male,IT,Senior,4.0,"Java, Cloud Computing, SQL",59009.0,62.0,2023-10-28,Bangalore,Bachelor,No,4.0,2023.0,E09033
E04845,Jeremy Hayes,34.0,Female,IT,Lead,9.0,SQL,83141.0,73.0,2019-04-07,Chennai,Bachelor,Yes,4.0,2025.0,E01880
E09872,Laura Carlson,28.0,Male,Sales,Senior,7.0,CRM,57949.0,63.0,2014-05-19,Bangalore,Master,No,4.0,2020.0,E02987
E02433,David Bishop,32.0,Female,Marketing,Lead,7.0,Excel,82830.0,75.0,2015-06-05,Mumbai,Bachelor,Yes,4.0,2019.0,E06544
E07532,Andrea Wells,30.0,Female,HR,Junior,3.0,"Communication, Excel, Recruitment",35405.0,55.0,2019-12-07,Mumbai,Bachelor,No,3.0,2019.0,E08246
E00050,Hector Martin,34.0,Female,IT,Junior,2.0,Java,33548.0,47.0,2024-09-16,Delhi,Master,Yes,3.0,2024.0,E07490
E00465,Casey Mccormick,23.0,Male,IT,Executive,1.0,"Python, C++",31272.0,70.0,2015-10-27,Delhi,Master,Yes,4.0,2015.0,E09736
E04363,William Scott,42.0,Male,Sales,Lead,12.0,Marketing,90488.0,73.0,2020-06-07,Pune,Bachelor,No,4.0,2025.0,E09569
E06193,Elijah Greene,29.0,Male,IT,Executive,3.0,Java,36156.0,72.0,2013-11-08,Noida,Master,Yes,4.0,2013.0,E06824
E08845,Melanie Marshall DDS,33.0,Male,HR,Lead,8.0,"Conflict Management, Recruitment",80533.0,85.0,2013-10-09,Mumbai,Bachelor,No,5.0,2021.0,E08323
E03641,Taylor Shelton,31.0,Male,IT,Senior,9.0,"SQL, Cloud Computing",63469.0,56.0,2013-11-27,Chennai,Bachelor,Yes,3.0,2018.0,E09403
E08183,Darius Novak,25.0,Female,Sales,Executive,3.0,"Marketing, CRM, Negotiation",34175.0,63.0,2016-09-12,Bangalore,Bachelor,No,4.0,2019.0,E08654
E08743,Dr. Beth Robinson,21.0,Female,Operations,Executive,0.0,Analytics,27951.0,46.0,2011-12-04,Delhi,Bachelor,No,3.0,2011.0,E09250
E09930,Jonathan Wilcox,49.0,Female,Finance,Manager,17.0,"Accounting, Analytics, Finance",113047.0,76.0,2021-03-31,Mumbai,Bachelor,No,4.0,2025.0,
E09923,Dawn Brown,29.0,Male,IT,Junior,3.0,"Cloud Computing, SQL",37278.0,62.0,2016-03-06,Bangalore,Bachelor,Yes,4.0,2016.0,E09303
E04072,Frank Bennett,30.0,Female,HR,Executive,1.0,"Excel, Communication, Conflict Management",28857.0,59.0,2015-02-23,Hyderabad,Master,No,3.0,2015.0,E05023
E07524,Patrick Castro,31.0,Female,Marketing,Junior,3.0,SEO,30899.0,61.0,2016-01-23,Pune,Bachelor,Yes,4.0,2019.0,E00338
E01701,Lisa Wheeler,25.0,Male,IT,Junior,3.0,Data Analysis,33504.0,55.0,2010-10-13,Delhi,Bachelor,,3.0,2010.0,E02987
E05684,Jacob Harvey,26.0,Male,Sales,Executive,0.0,Marketing,32488.0,53.0,2014-09-26,Chennai,Bachelor,No,3.0,2014.0,E06662
E00024,Amanda Estes,27.0,Male,Finance,Junior,0.0,"Finance, Analytics",29716.0,61.0,2010-10-30,Kolkata,Master,No,4.0,2010.0,E03216
E04409,Brian Anderson,23.0,Female,HR,Executive,1.0,"Conflict Management, Communication, Recruitment",28031.0,80.0,2016-12-08,Bangalore,Bachelor,No,5.0,2016.0,E02747
E03887,Nicholas Mooney,26.0,Male,IT,Executive,3.0,"SQL, Cloud Computing",34232.0,65.0,2011-07-12,Kolkata,Bachelor,No,4.0,2011.0,E08149
E03669,Stanley Johnston,21.0,Male,IT,Junior,0.0,Cloud Computing,28767.0,60.0,2022-03-11,Kolkata,Master,Yes,4.0,2022.0,E00168
E09534,Teresa Hampton,30.0,Male,IT,Junior,0.0,"Cloud Computing, SQL, Java",,70.0,2022-09-17,Kolkata,Bachelor,Yes,4.0,2022.0,E03903
E00533,Craig Buckley,27.0,Male,Finance,Junior,1.0,"Finance, Analytics, Accounting",32411.0,56.0,2020-01-27,Delhi,Bachelor,No,3.0,2020.0,E03417
E01815,Kelly Peterson,22.0,Female,IT,Executive,1.0,"Cloud Computing, SQL",34793.0,60.0,2025-01-24,Delhi,Master,Yes,4.0,2025.0,E05362
E03984,John Torres,32.0,Female,Operations,Senior,11.0,"Analytics, Logistics, Project Management",67398.0,62.0,2020-03-30,Bangalore,Bachelor,No,4.0,2025.0,E00342
E08875,David Roach,34.0,Male,Finance,Manager,13.0,"Accounting, Finance",113126.0,85.0,2011-03-28,Kolkata,Bachelor,No,5.0,2023.0,
E09365,Kelly Johnson,34.0,Female,HR,Senior,3.0,Recruitment,56020.0,63.0,2019-04-12,Pune,PhD,No,4.0,2022.0,E01363
E03193,Jonathan Sandoval,33.0,Male,Sales,Executive,6.0,"Negotiation, Communication",38315.0,71.0,2023-08-21,Bangalore,Master,No,4.0,2025.0,E02733
E05846,Andrea Stone,39.0,Male,IT,Manager,14.0,Cloud Computing,110247.0,88.0,2023-10-03,Kolkata,Bachelor,Yes,5.0,2025.0,
E01957,Rachel Jones,35.0,Male,Finance,Executive,2.0,"Finance, Analytics, Accounting",31137.0,52.0,2012-12-27,Bangalore,High School,No,3.0,2012.0,E03217
E01362,Alexander Lawson,40.0,Female,Operations,Executive,1.0,"Project Management, Logistics, Analytics",34007.0,51.0,2018-09-20,Chennai,Bachelor,No,3.0,2018.0,E01369
E01155,Michael Harris,24.0,Female,Operations,Junior,1.0,"Analytics, Logistics, Excel",31354.0,52.0,2022-08-19,Noida,Bachelor,No,3.0,2022.0,E09456
E04950,Frederick Rivers,39.0,Male,Finance,Manager,16.0,"Accounting, Excel, Finance",114087.0,69.0,2014-02-25,Delhi,Bachelor,No,4.0,2025.0,
E06040,Robert Levine,33.0,Female,HR,Junior,1.0,Communication,30184.0,55.0,2014-04-10,Bangalore,Bachelor,No,3.0,2014.0,E03532
E00056,Robert Scott,29.0,Female,IT,Junior,2.0,C++,36914.0,44.0,2020-10-01,Mumbai,Master,Yes,3.0,2020.0,E08930
E02978,Stephen Solis,36.0,Female,IT,Manager,15.0,Cloud Computing,109101.0,77.0,2018-01-25,Bangalore,Bachelor,Yes,4.0,2025.0,
E05701,Jackie Smith,41.0,Female,Operations,Lead,15.0,Logistics,93689.0,100.0,2016-02-06,Kolkata,Master,No,5.0,2025.0,E03816
E03164,Kyle Terry,35.0,Female,IT,Lead,10.0,"Java, Data Analysis, Python",88295.0,69.0,2015-09-23,Bangalore,Bachelor,No,4.0,2025.0,E09031
E03644,Melissa Miller MD,37.0,Female,Finance,Senior,7.0,"Analytics, Excel",55978.0,69.0,2012-06-26,Bangalore,PhD,No,4.0,2017.0,E00413
E01508,Matthew Lewis,26.0,Female,Finance,Senior,4.0,"Finance, Excel, Accounting",55854.0,68.0,2018-02-09,Mumbai,Bachelor,No,4.0,2022.0,E01591
E07510,David Velez,30.0,Male,Finance,Executive,3.0,"Finance, Excel",30453.0,83.0,2014-12-15,Mumbai,Bachelor,No,5.0,2014.0,E04447
E09610,Christine Adams,23.0,Male,IT,Junior,1.0,"SQL, C++, Python",31076.0,51.0,2017-06-23,Mumbai,Bachelor,Yes,3.0,2017.0,E04494
E08220,Rachel Sullivan,21.0,Male,IT,Executive,0.0,"C++, Data Analysis",28037.0,45.0,2018-03-14,Pune,Master,No,3.0,2018.0,E07895
E09909,Gabriel Williams,31.0,Male,Operations,Senior,6.0,"Project Management, Logistics, Excel",59766.0,48.0,2025-06-05,Bangalore,Master,No,3.0,2025.0,E01594
E05502,David Cuevas,39.0,Male,HR,Junior,5.0,Communication,37971.0,71.0,2020-06-06,Chennai,Bachelor,No,4.0,2023.0,E00543
E01162,Scott Martin,23.0,Male,IT,Junior,2.0,"Data Analysis, Cloud Computing, Java",37621.0,68.0,2019-10-11,Bangalore,Master,No,4.0,2019.0,E00184
E01498,Toni Ramirez,33.0,Female,Marketing,Executive,3.0,"Content Creation, Excel",33406.0,50.0,2018-03-24,Bangalore,Master,Yes,3.0,2018.0,E07539
E04467,Kimberly Perez MD,40.0,Female,IT,Lead,14.0,C++,88903.0,83.0,2017-05-28,Pune,Master,No,5.0,2025.0,E00625
E05433,Mary Porter,44.0,Male,Sales,Senior,10.0,"Marketing, Negotiation, CRM",62758.0,55.0,2022-09-08,Mumbai,Bachelor,No,3.0,2025.0,E09310
E00869,Robert Maxwell,32.0,Female,HR,Lead,7.0,Recruitment,78511.0,82.0,2017-03-15,Noida,Bachelor,No,5.0,2021.0,E09158
E01592,Thomas Sanchez,31.0,Female,IT,Senior,6.0,"Data Analysis, Cloud Computing",62392.0,62.0,2024-07-27,Hyderabad,Bachelor,Yes,4.0,2025.0,E01174
E08495,Emma Allen,35.0,Female,Operations,Lead,13.0,"Analytics, Project Management, Logistics",88791.0,83.0,2018-08-19,Hyderabad,Master,No,5.0,2025.0,E04400
E00723,Lori Thompson,27.0,Female,Sales,Junior,2.0,"Communication, CRM",34941.0,71.0,2024-12-27,Chennai,Master,No,4.0,2024.0,E07478
E02344,Michael Johnson,30.0,Male,Sales,Senior,8.0,"Marketing, CRM",63486.0,69.0,2024-01-29,Hyderabad,Bachelor,No,4.0,2025.0,E06103
E01727,Steven Davis,35.0,Female,Marketing,Senior,10.0,"Marketing, Content Creation",62416.0,68.0,2010-12-07,Chennai,Master,Yes,4.0,2019.0,E04400
E08838,Rachel Barnes,32.0,Male,IT,Lead,11.0,"Python, Data Analysis, Java",84668.0,83.0,2017-04-29,Bangalore,Bachelor,Yes,5.0,2025.0,E00990
E01458,Briana Davis,27.0,Male,Marketing,Executive,5.0,"Marketing, Communication, Content Creation",35637.0,36.0,2025-01-24,Chennai,Master,Yes,2.0,2025.0,E05593
E05962,Randy Brown,33.0,Male,HR,Junior,1.0,Communication,29271.0,59.0,2018-12-19,Noida,Bachelor,No,3.0,2018.0,E08081
E00763,Jon Herring,36.0,Male,IT,Lead,12.0,"SQL, Data Analysis, Python",85053.0,73.0,2016-04-26,Bangalore,Master,Yes,4.0,2025.0,E04647
E05348,Shelley Sandoval,33.0,Female,Operations,,3.0,"Excel, Logistics",59489.0,63.0,2018-05-29,Delhi,Master,No,4.0,2018.0,E04967
E05607,Barbara Cohen,35.0,Male,Finance,Lead,10.0,Accounting,84020.0,77.0,2015-09-14,Delhi,Master,No,4.0,2025.0,E07673
E05508,Patricia Singh,38.0,Male,Sales,Senior,8.0,"Marketing, CRM",62771.0,91.0,2022-01-28,Kolkata,High School,No,5.0,2025.0,E08426
E02728,Joyce Bailey,34.0,Male,Operations,Manager,12.0,"Analytics, Project Management",105351.0,64.0,2017-12-07,Hyderabad,Master,No,4.0,2025.0,
E08911,Michelle Wilson,30.0,Female,IT,Lead,7.0,"Java, SQL",80616.0,71.0,2018-04-29,Hyderabad,Master,Yes,4.0,2023.0,E08901
E08250,Mark Sanders,24.0,Female,IT,Senior,3.0,"Java, C++, SQL",55051.0,58.0,2022-08-01,Hyderabad,Master,No,3.0,2022.0,E06569
E01004,Scott Buck,28.0,Male,Sales,Executive,3.0,"CRM, Marketing",29785.0,58.0,2024-10-08,Mumbai,Bachelor,No,3.0,2025.0,E01914
E05335,Mr. Eric Smith MD,24.0,Male,IT,Junior,2.0,"Python, SQL",31966.0,37.0,2012-05-16,Hyderabad,Master,Yes,2.0,2012.0,E05043
E06609,Travis Hendricks,31.0,Male,IT,Junior,5.0,"C++, Python, Cloud Computing",33443.0,50.0,2017-08-02,Noida,Bachelor,Yes,3.0,2021.0,E05993
E07222,Eric Gonzalez,42.0,Male,IT,Lead,17.0,"C++, SQL, Java",91278.0,92.0,2020-04-02,Delhi,Master,Yes,5.0,2025.0,E07230
E02812,Paul Walker,39.0,Male,Finance,Junior,2.0,"Accounting, Excel, Finance",37527.0,50.0,2017-04-29,Bangalore,Bachelor,No,3.0,2017.0,E00948
E07120,Steven Ramirez,37.0,Male,Operations,Lead,8.0,Analytics,78884.0,82.0,2023-10-16,Delhi,High School,No,5.0,2025.0,E00948
E06270,Dillon Morales,27.0,Female,Marketing,Executive,2.0,"Content Creation, Excel",35730.0,44.0,2011-12-31,Bangalore,Bachelor,No,3.0,2011.0,E08932
E04238,Yvonne Drake,21.0,Female,Finance,Executive,0.0,"Finance, Analytics, Accounting",25139.0,64.0,2020-04-19,Bangalore,Master,No,4.0,2020.0,E06824
E08733,Darrell Garcia,29.0,Female,Operations,Senior,4.0,"Excel, Logistics",55380.0,67.0,2014-11-10,Delhi,Master,No,4.0,2014.0,E09703
E06709,Gary Lawrence,27.0,Male,Marketing,Junior,1.0,"Communication, SEO, Marketing",36414.0,70.0,2015-09-11,Kolkata,High School,Yes,4.0,2015.0,E00475
E02547,Mary Dixon,31.0,Male,IT,Executive,4.0,"Cloud Computing, Data Analysis, Python",37719.0,54.0,2013-03-11,Mumbai,Master,Yes,3.0,2016.0,E06735
E09074,Cathy Oneal,34.0,Female,IT,Junior,0.0,"Data Analysis, Python, Java",,75.0,2015-01-19,Delhi,Master,Yes,4.0,2015.0,E01161
E06005,Marisa Werner,26.0,Female,IT,Junior,2.0,Python,36844.0,,2024-12-01,Chennai,Master,Yes,4.0,2024.0,E04160
E06973,Jordan Bell,32.0,Male,IT,Junior,0.0,Cloud Computing,25403.0,57.0,2015-10-28,Bangalore,Master,Yes,3.0,2015.0,E08443
E07129,Miss Sandra Calhoun,29.0,Female,Marketing,Junior,5.0,"Communication, Content Creation, Excel",37612.0,64.0,2016-01-31,Mumbai,Master,Yes,4.0,2019.0,E04139
E08230,Russell Snyder,25.0,Female,HR,Junior,0.0,"Conflict Management, Recruitment",28745.0,37.0,2012-12-02,Mumbai,PhD,No,2.0,2012.0,E03327
E02539,Joanna Herring,21.0,Male,Operations,Junior,0.0,"Excel, Analytics",34235.0,47.0,2024-12-20,Pune,Master,No,3.0,2024.0,E06800
E04837,Kelly Robinson,30.0,Female,Marketing,Junior,3.0,"Marketing, Communication",38446.0,78.0,2020-09-28,Mumbai,Bachelor,Yes,4.0,2020.0,E06386
E02918,Dennis Smith,36.0,Female,Operations,Senior,10.0,Analytics,67964.0,67.0,2016-05-27,Bangalore,Bachelor,No,4.0,2024.0,E09261
E01773,Stephanie Villegas,31.0,Female,IT,Executive,2.0,Data Analysis,30838.0,53.0,2019-06-25,Mumbai,Master,No,3.0,2019.0,E06053
E08505,Kevin Washington,38.0,Male,Sales,Manager,17.0,"CRM, Communication",113456.0,91.0,2017-03-25,Mumbai,Master,No,5.0,2025.0,
E06521,James Zamora,32.0,Male,Operations,Senior,6.0,"Excel, Project Management, Analytics",59345.0,78.0,2012-07-26,Mumbai,Bachelor,No,4.0,2017.0,E09022
E05803,Christine Mccarthy,46.0,Male,Operations,Manager,24.0,"Analytics, Project Management, Excel",124053.0,92.0,2023-05-23,Kolkata,Bachelor,No,5.0,2025.0,
E08289,Sarah Beck,21.0,Male,IT,Junior,0.0,"Data Analysis, SQL",25227.0,68.0,2012-09-30,Kolkata,Bachelor,No,4.0,2012.0,E03232
E09774,Thomas Holmes,35.0,Female,IT,Lead,7.0,"Data Analysis, SQL, Java",80039.0,80.0,2018-10-24,Bangalore,High School,Yes,5.0,2022.0,E02934
E09790,Danielle Ford,31.0,Male,HR,Executive,2.0,"Excel, Communication",30754.0,44.0,2015-01-23,Mumbai,Master,No,3.0,2015.0,E08698
E03695,Luke Rich,28.0,Male,IT,Executive,1.0,"C++, Java, Data Analysis",30982.0,54.0,2023-05-28,Bangalore,Bachelor,No,3.0,2023.0,E08246
E08667,Nicholas Bowen,25.0,Female,Operations,Senior,3.0,"Analytics, Project Management",57443.0,86.0,2024-04-27,Kolkata,Bachelor,No,5.0,2024.0,E06943
E00160,Rebecca Grant,38.0,Female,Sales,Senior,10.0,"CRM, Marketing",67966.0,77.0,2024-03-17,Mumbai,Bachelor,No,4.0,2025.0,E09033
E04138,Daniel Miranda,30.0,Female,Sales,Junior,1.0,"Communication, CRM, Negotiation",29494.0,50.0,2025-04-19,Kolkata,,No,3.0,2025.0,E09251
E05750,Kenneth Murphy,42.0,Female,Sales,Senior,9.0,"CRM, Communication",63070.0,56.0,2015-05-27,Chennai,Bachelor,No,3.0,2024.0,E01164
E04211,John Reyes,25.0,Male,Sales,Junior,4.0,CRM,31136.0,49.0,2018-01-09,Delhi,PhD,No,3.0,2021.0,E08192
E00295,Ronald Patton,29.0,Male,Finance,Executive,5.0,"Accounting, Finance",34065.0,47.0,2020-01-03,Pune,Master,No,3.0,2023.0,E02173
E01521,Gregory Cisneros,29.0,Female,IT,Lead,8.0,Data Analysis,81395.0,81.0,2017-07-28,Delhi,Bachelor,Yes,5.0,2023.0,E08924
E05368,Jennifer West,21.0,Female,IT,Executive,0.0,Data Analysis,27384.0,68.0,2021-05-26,Bangalore,Bachelor,Yes,4.0,2021.0,E03779
E01962,Beverly Williams,32.0,Male,IT,Executive,1.0,"C++, Data Analysis",26737.0,51.0,2021-03-14,Chennai,Bachelor,Yes,3.0,2021.0,E06990
E01751,Cindy Garcia,24.0,Male,IT,Junior,2.0,"Python, Data Analysis, C++",37329.0,66.0,2014-07-22,Bangalore,Master,Yes,4.0,2014.0,E07881
E09615,Phillip Smith,33.0,Female,IT,Lead,7.0,"C++, SQL",81790.0,74.0,2022-07-11,Noida,High School,Yes,4.0,2025.0,E06851
E07732,Susan Benson,21.0,Female,Sales,Junior,0.0,"Communication, Marketing",25819.0,61.0,2021-01-07,Chennai,High School,No,4.0,2021.0,E08779
E03093,Anthony Lopez,31.0,Male,IT,Executive,2.0,Java,36261.0,43.0,2024-05-29,Kolkata,PhD,No,3.0,2024.0,E00008
E02465,Michael Werner,21.0,Male,Finance,Junior,0.0,Finance,29950.0,68.0,2022-07-30,Bangalore,Master,No,4.0,2022.0,E06362
E01074,Jennifer Farmer,26.0,Male,Operations,Executive,1.0,Project Management,31771.0,64.0,2019-04-11,Chennai,High School,No,4.0,2019.0,E04014
E08480,Danielle Moran,26.0,Male,IT,Junior,4.0,"SQL, Cloud Computing",36072.0,50.0,2019-06-19,Mumbai,Master,No,3.0,2023.0,E03215
E07535,Sarah Yang,32.0,Female,Operations,Senior,6.0,Project Management,63958.0,64.0,2014-04-07,Mumbai,Master,No,4.0,2018.0,E08178
E03989,John Landry,30.0,Male,IT,Junior,1.0,Python,27981.0,55.0,2015-03-09,Chennai,Master,No,3.0,2015.0,E00268
E03166,Debra Jones,35.0,Female,Sales,Senior,3.0,Marketing,49618.0,55.0,2014-03-29,Pune,Bachelor,No,3.0,2014.0,E05822
E06077,Brian Cruz,44.0,Male,Sales,Junior,3.0,"Marketing, CRM",30817.0,66.0,2016-03-04,Bangalore,Bachelor,No,4.0,2016.0,E07903
E03915,Jacqueline Nguyen,,Male,IT,Executive,6.0,C++,41512.0,53.0,2011-03-26,Mumbai,Bachelor,Yes,3.0,2015.0,E04419
E02789,Phillip Beltran,40.0,Male,IT,Junior,1.0,C++,31206.0,48.0,2018-08-21,Mumbai,Bachelor,Yes,3.0,2018.0,E01118
E01897,Kaylee Barnett,29.0,Male,IT,Executive,2.0,"Cloud Computing, Python",35675.0,53.0,2022-11-04,Delhi,Master,Yes,3.0,2022.0,E08303
E09822,Kelli Smith,22.0,Male,IT,Executive,1.0,"Python, C++, Cloud Computing",33170.0,45.0,2020-01-27,Pune,Bachelor,Yes,3.0,2020.0,E09030
E00977,Michelle Cuevas,32.0,Male,Finance,Senior,7.0,"Excel, Accounting, Analytics",62460.0,70.0,2018-04-29,Delhi,Bachelor,No,4.0,2024.0,E08123
E05976,Emily Sanchez,32.0,Female,IT,Executive,2.0,"Python, Java",36447.0,63.0,2014-01-11,Kolkata,Bachelor,Yes,4.0,2014.0,E07478
E03842,Amanda West,23.0,Female,IT,Executive,1.0,"Data Analysis, Java, SQL",32961.0,56.0,2018-09-03,Pune,PhD,Yes,3.0,2018.0,E05776
E04192,Dawn Alvarez,29.0,Female,Sales,Executive,3.0,CRM,35416.0,56.0,2011-10-22,Kolkata,Master,No,3.0,2011.0,E07444
E07366,Kelly Moon,38.0,Male,HR,Lead,11.0,Conflict Management,84529.0,85.0,2015-11-23,Hyderabad,Bachelor,No,5.0,2025.0,E07460
E01984,Teresa Miller,25.0,Female,Sales,Executive,1.0,"Communication, CRM, Marketing",28702.0,55.0,2025-05-04,Kolkata,Bachelor,No,3.0,2025.0,E04099
E09642,Lisa Williams,34.0,Male,IT,Lead,11.0,"Python, SQL, Java",89407.0,73.0,2010-11-04,Mumbai,Bachelor,Yes,4.0,2018.0,E08824
E09431,Katherine Matthews,21.0,Male,IT,Executive,0.0,"Data Analysis, Python, Cloud Computing",26207.0,76.0,2016-01-03,Delhi,Master,Yes,4.0,2016.0,E01594
E08453,Pamela Yu,32.0,Male,Sales,Junior,4.0,"CRM, Marketing, Communication",34170.0,64.0,2013-10-02,Pune,High School,No,4.0,2013.0,E04062
E06991,Angela Smith,32.0,Male,Operations,Senior,3.0,"Excel, Project Management",58585.0,78.0,2017-07-20,Bangalore,Master,No,4.0,2020.0,E02386
E09972,Brian Perez,35.0,Female,IT,Senior,5.0,"C++, Python, Cloud Computing",61086.0,85.0,2020-03-18,Noida,Master,Yes,5.0,2023.0,E06695
E08217,Ryan Martin,37.0,Male,HR,Lead,12.0,Communication,92070.0,73.0,2019-09-27,Pune,Master,No,4.0,2025.0,E02292
E07154,Christopher Johnson,27.0,Male,Finance,Junior,0.0,"Finance, Analytics, Accounting",28171.0,68.0,2016-02-07,Noida,High School,No,4.0,2016.0,E09022
E04498,Paul Carroll,37.0,Female,Finance,Executive,1.0,"Accounting, Excel",31591.0,69.0,2011-08-03,Mumbai,Bachelor,No,4.0,2011.0,E01591
E01554,Rachel Reed,26.0,Male,Operations,Executive,0.0,"Logistics, Project Management, Analytics",28832.0,63.0,2011-02-20,Delhi,Master,No,4.0,2011.0,E05678
E08310,Brianna Moran,42.0,Male,IT,Executive,1.0,"C++, Java",30679.0,66.0,2024-09-22,Bangalore,Bachelor,Yes,4.0,2024.0,E06648
E04406,Eric Graves,21.0,Male,Marketing,Junior,0.0,Content Creation,32205.0,63.0,2015-02-11,Mumbai,Bachelor,Yes,4.0,2015.0,E00413
E09427,Patricia Rosales,40.0,Female,IT,Manager,18.0,"C++, Java, Cloud Computing",118719.0,93.0,2012-01-29,Hyderabad,High School,Yes,5.0,2025.0,
E05784,Katie Adams,28.0,Male,Operations,Executive,2.0,"Project Management, Excel, Analytics",36640.0,57.0,2023-12-08,Hyderabad,Bachelor,No,3.0,2023.0,E08505
E05807,Ronald Logan,25.0,Female,IT,Junior,1.0,"Python, C++, Cloud Computing",33922.0,61.0,2014-09-22,Bangalore,High School,Yes,4.0,2014.0,E06917
E03616,William Collins,39.0,Male,IT,Lead,15.0,"Data Analysis, SQL",97460.0,60.0,2022-07-25,Kolkata,Bachelor,Yes,4.0,2025.0,E04514
E06922,Jeffrey Burns,28.0,Male,Operations,Executive,4.0,Logistics,40264.0,72.0,2014-06-05,Bangalore,Bachelor,No,4.0,2018.0,E06662
E03009,Christine Sanders,29.0,Female,IT,Junior,2.0,Python,35984.0,48.0,2010-12-15,Mumbai,Master,Yes,3.0,2010.0,E08463
E06201,Christopher Pope,32.0,Male,IT,Lead,8.0,SQL,86127.0,58.0,2011-12-30,Delhi,Bachelor,Yes,3.0,2019.0,E02626
E03651,Dennis Campbell,41.0,Male,Sales,Junior,1.0,"Communication, CRM",26545.0,69.0,2012-05-29,Bangalore,High School,No,4.0,2012.0,E08779
E02361,Candice Sims,43.0,Male,Operations,Senior,7.0,Logistics,61841.0,88.0,2013-12-02,Mumbai,Bachelor,No,5.0,2017.0,E00749
E02682,Bradley Campos,38.0,Male,Sales,Senior,3.0,"Marketing, CRM",56646.0,70.0,2015-11-27,Hyderabad,High School,No,4.0,2015.0,E07553
E08528,Carolyn Bowers,42.0,Male,IT,Lead,14.0,Data Analysis,88934.0,82.0,2019-06-18,Chennai,Master,No,5.0,2025.0,E09427
E04088,Daniel Davenport,34.0,Female,HR,Senior,3.0,"Conflict Management, Communication",53068.0,82.0,2012-11-26,Kolkata,Master,No,5.0,2012.0,E07727
E01087,James Wilkins,22.0,Male,IT,Junior,1.0,"SQL, Java, C++",29102.0,61.0,2018-08-15,Noida,Bachelor,Yes,4.0,2018.0,E07874
E03372,Samantha Keith,29.0,Male,IT,Junior,1.0,Cloud Computing,31372.0,69.0,2016-04-12,Pune,Bachelor,Yes,4.0,2016.0,E06626
